Date,Time,Open,High,Low,Close,Volume
2019.03.22,8:00,1309.1,1313.83,1308.95,1313.38,30616
2019.03.22,12:00,1313.37,1314.9,1309.66,1314.32,34190
2019.03.22,16:00,1314.33,1314.67,1309.87,1312.81,38244
2019.03.22,20:00,1312.79,1313.56,1311.11,1313.12,11520
2019.03.25,0:00,1313.18,1315.37,1310.98,1314.59,13947
2019.03.25,4:00,1314.59,1316.52,1314.44,1316.33,10039
2019.03.25,8:00,1316.33,1317.83,1314.97,1317.48,19621
2019.03.25,12:00,1317.47,1320.08,1316.09,1319.93,24827
2019.03.25,16:00,1319.95,1322.99,1319.05,1322.69,26324
2019.03.25,20:00,1322.62,1324.47,1320.77,1321.49,14963
2019.03.26,0:00,1321.5,1323.24,1320.3,1321.59,12911
2019.03.26,4:00,1321.58,1321.8,1317.4,1317.98,12528
2019.03.26,8:00,1317.99,1319.76,1314.64,1314.83,23047
2019.03.26,12:00,1314.84,1318.78,1312.67,1314.26,29933
2019.03.26,16:00,1314.29,1317.08,1313.34,1315.59,28143
2019.03.26,20:00,1315.59,1317.28,1315.1,1315.34,11367
2019.03.27,0:00,1315.75,1318.48,1315.57,1317.48,13905
2019.03.27,4:00,1317.41,1317.95,1314.47,1315.27,12289
2019.03.27,8:00,1315.26,1318.41,1312.81,1317.85,22763
2019.03.27,12:00,1317.85,1319.27,1308.74,1312.39,36331
2019.03.27,16:00,1312.37,1313.43,1309.37,1309.79,36123
2019.03.27,20:00,1309.79,1310.98,1308.12,1309.31,11511
2019.03.28,0:00,1308.5,1311.01,1307.52,1307.86,13122
2019.03.28,4:00,1307.85,1311.68,1307.25,1311.44,12198
2019.03.28,8:00,1311.43,1312.29,1306.74,1307.3,22876
2019.03.28,12:00,1307.3,1307.72,1291.23,1291.87,39773
2019.03.28,16:00,1291.88,1295.25,1288.53,1291.01,40150
2019.03.28,20:00,1290.99,1291.83,1289.97,1290.11,10830
2019.03.29,0:00,1289.98,1292.64,1289.98,1290.87,13557
2019.03.29,4:00,1290.86,1291.56,1288.37,1289.92,13496
2019.03.29,8:00,1289.88,1292.09,1286.71,1290.89,23401
2019.03.29,12:00,1290.89,1299.77,1290.23,1299.24,31618
2019.03.29,16:00,1299.22,1299.22,1292.7,1293.31,38139
2019.03.29,20:00,1293.31,1293.93,1291.94,1292.07,10042
2019.04.01,1:00,1292.4,1293.63,1290.29,1292.07,13071
2019.04.01,5:00,1292.1,1293.87,1291.55,1292.77,10771
2019.04.01,9:00,1292.65,1292.65,1288.22,1291.22,23097
2019.04.01,13:00,1291.21,1296.99,1289.18,1295.03,28586
2019.04.01,17:00,1294.49,1294.7,1288.48,1289.45,32030
2019.04.01,21:00,1289.44,1289.61,1286.44,1287.33,10048
2019.04.02,1:00,1287.34,1289.24,1286.66,1288.79,9482
2019.04.02,5:00,1288.79,1289.1,1285.31,1287.97,12572
2019.04.02,9:00,1287.99,1289.51,1285.25,1288.43,19930
2019.04.02,13:00,1288.45,1290.35,1286.29,1289.36,25299
2019.04.02,17:00,1289.35,1291.87,1288.87,1290.74,26257
2019.04.02,21:00,1290.73,1292.53,1290.62,1292.18,7297
2019.04.03,1:00,1292.03,1293.27,1290.17,1293.01,9723
2019.04.03,5:00,1293.02,1293.68,1291.73,1293.17,6416
2019.04.03,9:00,1293.18,1293.57,1290.54,1291.84,19156
2019.04.03,13:00,1291.86,1294.53,1288.4,1289.7,24914
2019.04.03,17:00,1290.19,1291.92,1288.38,1290.7,26452
2019.04.03,21:00,1290.71,1290.94,1289.53,1289.63,7719
2019.04.04,1:00,1289.96,1292.44,1289.81,1290.99,6273
2019.04.04,5:00,1290.98,1293,1290.46,1292.86,6732
2019.04.04,9:00,1292.85,1293.5,1290.62,1291.15,14784
2019.04.04,13:00,1291.15,1291.85,1280.84,1282.67,24912
2019.04.04,17:00,1282.62,1291.37,1282.48,1290.8,25449
2019.04.04,21:00,1290.81,1294.32,1290.79,1291.46,9808
2019.04.05,1:00,1292.04,1293.54,1290.59,1290.59,8246
2019.04.05,5:00,1290.6,1290.82,1287.48,1288.76,9474
2019.04.05,9:00,1288.76,1290.82,1287.1,1289.78,18651
2019.04.05,13:00,1289.79,1292.52,1284.37,1288.78,35048
2019.04.05,17:00,1288.76,1293.14,1288.26,1291.7,25716
2019.04.05,21:00,1291.69,1292.27,1291.17,1291.48,6065
2019.04.08,1:00,1291.71,1296.38,1291.41,1296.2,10234
2019.04.08,5:00,1296.3,1296.97,1295.62,1296.38,8527
2019.04.08,9:00,1296.37,1297.94,1295.93,1296.96,13973
2019.04.08,13:00,1296.94,1303.66,1296.48,1300.92,20959
2019.04.08,17:00,1300.91,1300.93,1296.29,1297.96,20745
2019.04.08,21:00,1297.97,1298.25,1297.05,1297.08,5839
2019.04.09,1:00,1297.46,1300,1296.54,1298.84,8792
2019.04.09,5:00,1298.85,1299.78,1297.7,1299.07,8052
2019.04.09,9:00,1299.04,1302.3,1297.06,1301.56,18563
2019.04.09,13:00,1301.58,1306.11,1300.41,1304,26276
2019.04.09,17:00,1303.98,1306.13,1302.89,1304.05,19199
2019.04.09,21:00,1304.06,1304.96,1303.3,1303.73,7030
2019.04.10,1:00,1303.86,1305.1,1302.19,1302.51,7749
2019.04.10,5:00,1302.5,1303.35,1301.13,1302.8,8757
2019.04.10,9:00,1302.77,1305.3,1302.47,1304.49,15003
2019.04.10,13:00,1304.48,1306.74,1300.92,1305.7,28910
2019.04.10,17:00,1305.7,1310.55,1305.17,1309.09,24502
2019.04.10,21:00,1309.08,1309.31,1306.95,1307.76,11401
2019.04.11,1:00,1307.96,1309.14,1306.59,1306.96,8380
